Column1,Column2,Column3,Column4,Column5,county,Net Reported Quantity
2015,17,IL,1,Adams                         ,ADAMS                         ,364
2015,17,IL,1,Adams                         ,ADAMS                         ,74
2015,17,IL,1,Adams                         ,ADAMS                         ,15639
2015,17,IL,1,Adams                         ,ADAMS                         ,354
2015,17,IL,1,Adams                         ,ADAMS                         ,0
2015,17,IL,1,Adams                         ,ADAMS                         ,718
2015,17,IL,1,Adams                         ,ADAMS                         ,602
2015,17,IL,1,Adams                         ,ADAMS                         ,1802
2015,17,IL,1,Adams                         ,ADAMS                         ,5594
2015,17,IL,1,Adams                         ,ADAMS                         ,31502
2015,17,IL,1,Adams                         ,ADAMS                         ,59254
2015,17,IL,1,Adams                         ,ADAMS                         ,25580
2015,17,IL,1,Adams                         ,ADAMS                         ,120
2015,17,IL,1,Adams                         ,ADAMS                         ,148
2015,17,IL,1,Adams                         ,ADAMS                         ,547
2015,17,IL,1,Adams                         ,ADAMS                         ,2161
2015,17,IL,1,Adams                         ,ADAMS                         ,3162
2015,17,IL,1,Adams                         ,ADAMS                         ,0
2015,17,IL,1,Adams                         ,ADAMS                         ,0
2015,17,IL,1,Adams                         ,ADAMS                         ,223
2015,17,IL,1,Adams                         ,ADAMS                         ,340
2015,17,IL,1,Adams                         ,ADAMS                         ,551
2015,17,IL,1,Adams                         ,ADAMS                         ,480
2015,17,IL,1,Adams                         ,ADAMS                         ,339
2015,17,IL,1,Adams                         ,ADAMS                         ,319
2015,17,IL,1,Adams                         ,ADAMS                         ,18
2015,17,IL,1,Adams                         ,ADAMS                         ,0
2015,17,IL,1,Adams                         ,ADAMS                         ,378
2015,17,IL,1,Adams                         ,ADAMS                         ,0
2015,17,IL,1,Adams                         ,ADAMS                         ,0
2015,17,IL,1,Adams                         ,ADAMS                         ,91
2015,17,IL,1,Adams                         ,ADAMS                         ,0
2015,17,IL,1,Adams                         ,ADAMS                         ,17
2015,17,IL,1,Adams                         ,ADAMS                         ,14
2015,17,IL,1,Adams                         ,ADAMS                         ,3944
2015,17,IL,1,Adams                         ,ADAMS                         ,13
2015,17,IL,1,Adams                         ,ADAMS                         ,4
2015,17,IL,1,Adams                         ,ADAMS                         ,458
2015,17,IL,1,Adams                         ,ADAMS                         ,1782
2015,17,IL,1,Adams                         ,ADAMS                         ,473
2015,17,IL,1,Adams                         ,ADAMS                         ,977
2015,17,IL,1,Adams                         ,ADAMS                         ,1960
2015,17,IL,1,Adams                         ,ADAMS                         ,6573
2015,17,IL,1,Adams                         ,ADAMS                         ,27382
2015,17,IL,1,Adams                         ,ADAMS                         ,43088
2015,17,IL,1,Adams                         ,ADAMS                         ,21634
2015,17,IL,1,Adams                         ,ADAMS                         ,179
2015,17,IL,1,Adams                         ,ADAMS                         ,330
2015,17,IL,1,Adams                         ,ADAMS                         ,93
2015,17,IL,1,Adams                         ,ADAMS                         ,523
2015,17,IL,1,Adams                         ,ADAMS                         ,1429
2015,17,IL,1,Adams                         ,ADAMS                         ,0
2015,17,IL,1,Adams                         ,ADAMS                         ,408
2015,17,IL,1,Adams                         ,ADAMS                         ,86
2015,17,IL,1,Adams                         ,ADAMS                         ,293
2015,17,IL,1,Adams                         ,ADAMS                         ,1021
2015,17,IL,1,Adams                         ,ADAMS                         ,340
2015,17,IL,1,Adams                         ,ADAMS                         ,126
2015,17,IL,1,Adams                         ,ADAMS                         ,16
2015,17,IL,1,Adams                         ,ADAMS                         ,846
2015,17,IL,1,Adams                         ,ADAMS                         ,0
2015,17,IL,1,Adams                         ,ADAMS                         ,83
2015,17,IL,1,Adams                         ,ADAMS                         ,165
2015,17,IL,1,Adams                         ,ADAMS                         ,531
2015,17,IL,1,Adams                         ,ADAMS                         ,2645
2015,17,IL,1,Adams                         ,ADAMS                         ,0
2015,17,IL,1,Adams                         ,ADAMS                         ,38
2015,17,IL,1,Adams                         ,ADAMS                         ,7
2015,17,IL,1,Adams                         ,ADAMS                         ,88
2015,17,IL,1,Adams                         ,ADAMS                         ,24
2015,17,IL,1,Adams                         ,ADAMS                         ,0
2015,17,IL,1,Adams                         ,ADAMS                         ,72
2015,17,IL,3,Alexander                     ,ALEXANDER                     ,559
2015,17,IL,3,Alexander                     ,ALEXANDER                     ,311
2015,17,IL,3,Alexander                     ,ALEXANDER                     ,421
2015,17,IL,3,Alexander                     ,ALEXANDER                     ,146
2015,17,IL,3,Alexander                     ,ALEXANDER                     ,2474
2015,17,IL,3,Alexander                     ,ALEXANDER                     ,1920
2015,17,IL,3,Alexander                     ,ALEXANDER                     ,278
2015,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2015,17,IL,3,Alexander                     ,ALEXANDER                     ,626
2015,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2015,17,IL,3,Alexander                     ,ALEXANDER                     ,271
2015,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2015,17,IL,3,Alexander                     ,ALEXANDER                     ,1816
2015,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2015,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2015,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2015,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2015,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2015,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2015,17,IL,3,Alexander                     ,ALEXANDER                     ,8
2015,17,IL,3,Alexander                     ,ALEXANDER                     ,419
2015,17,IL,3,Alexander                     ,ALEXANDER                     ,153
2015,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2015,17,IL,3,Alexander                     ,ALEXANDER                     ,4066
2015,17,IL,3,Alexander                     ,ALEXANDER                     ,3678
2015,17,IL,3,Alexander                     ,ALEXANDER                     ,2629
2015,17,IL,3,Alexander                     ,ALEXANDER                     ,8470
2015,17,IL,3,Alexander                     ,ALEXANDER                     ,5083
2015,17,IL,3,Alexander                     ,ALEXANDER                     ,516
2015,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2015,17,IL,3,Alexander                     ,ALEXANDER                     ,1600
2015,17,IL,3,Alexander                     ,ALEXANDER                     ,68
2015,17,IL,3,Alexander                     ,ALEXANDER                     ,2355
2015,17,IL,3,Alexander                     ,ALEXANDER                     ,7566
2015,17,IL,3,Alexander                     ,ALEXANDER                     ,142
2015,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2015,17,IL,3,Alexander                     ,ALEXANDER                     ,127
2015,17,IL,3,Alexander                     ,ALEXANDER                     ,334
2015,17,IL,3,Alexander                     ,ALEXANDER                     ,62
2015,17,IL,999,All Other Counties            ,ALL OTHER COUNTIES            ,0
2015,17,IL,999,All Other Counties            ,ALL OTHER COUNTIES            ,0
2015,17,IL,999,All Other Counties            ,ALL OTHER COUNTIES            ,0
2015,17,IL,999,All Other Counties            ,ALL OTHER COUNTIES            ,0
2015,17,IL,999,All Other Counties            ,ALL OTHER COUNTIES            ,0
2015,17,IL,5,Bond                          ,BOND                          ,118
2015,17,IL,5,Bond                          ,BOND                          ,1324
2015,17,IL,5,Bond                          ,BOND                          ,40
2015,17,IL,5,Bond                          ,BOND                          ,0
2015,17,IL,5,Bond                          ,BOND                          ,122
2015,17,IL,5,Bond                          ,BOND                          ,942
2015,17,IL,5,Bond                          ,BOND                          ,7418
2015,17,IL,5,Bond                          ,BOND                          ,23143
2015,17,IL,5,Bond                          ,BOND                          ,27045
2015,17,IL,5,Bond                          ,BOND                          ,10539
2015,17,IL,5,Bond                          ,BOND                          ,53
2015,17,IL,5,Bond                          ,BOND                          ,49
2015,17,IL,5,Bond                          ,BOND                          ,363
2015,17,IL,5,Bond                          ,BOND                          ,0
2015,17,IL,5,Bond                          ,BOND                          ,0
2015,17,IL,5,Bond                          ,BOND                          ,0
2015,17,IL,5,Bond                          ,BOND                          ,0
2015,17,IL,5,Bond                          ,BOND                          ,0
2015,17,IL,5,Bond                          ,BOND                          ,19
2015,17,IL,5,Bond                          ,BOND                          ,41
2015,17,IL,5,Bond                          ,BOND                          ,18
2015,17,IL,5,Bond                          ,BOND                          ,137
2015,17,IL,5,Bond                          ,BOND                          ,128
2015,17,IL,5,Bond                          ,BOND                          ,29
2015,17,IL,5,Bond                          ,BOND                          ,30
2015,17,IL,5,Bond                          ,BOND                          ,49
2015,17,IL,5,Bond                          ,BOND                          ,0
2015,17,IL,5,Bond                          ,BOND                          ,0
2015,17,IL,5,Bond                          ,BOND                          ,0
2015,17,IL,5,Bond                          ,BOND                          ,17
2015,17,IL,5,Bond                          ,BOND                          ,92
