Column1,Column2,Column3,Column4,Column5,county,Net Reported Quantity
2017,17,IL,1,Adams                         ,ADAMS                         ,15
2017,17,IL,1,Adams                         ,ADAMS                         ,499
2017,17,IL,1,Adams                         ,ADAMS                         ,132
2017,17,IL,1,Adams                         ,ADAMS                         ,11533
2017,17,IL,1,Adams                         ,ADAMS                         ,0
2017,17,IL,1,Adams                         ,ADAMS                         ,194
2017,17,IL,1,Adams                         ,ADAMS                         ,312
2017,17,IL,1,Adams                         ,ADAMS                         ,795
2017,17,IL,1,Adams                         ,ADAMS                         ,710
2017,17,IL,1,Adams                         ,ADAMS                         ,4546
2017,17,IL,1,Adams                         ,ADAMS                         ,27538
2017,17,IL,1,Adams                         ,ADAMS                         ,65863
2017,17,IL,1,Adams                         ,ADAMS                         ,22611
2017,17,IL,1,Adams                         ,ADAMS                         ,102
2017,17,IL,1,Adams                         ,ADAMS                         ,2876
2017,17,IL,1,Adams                         ,ADAMS                         ,43
2017,17,IL,1,Adams                         ,ADAMS                         ,0
2017,17,IL,1,Adams                         ,ADAMS                         ,0
2017,17,IL,1,Adams                         ,ADAMS                         ,178
2017,17,IL,1,Adams                         ,ADAMS                         ,335
2017,17,IL,1,Adams                         ,ADAMS                         ,534
2017,17,IL,1,Adams                         ,ADAMS                         ,418
2017,17,IL,1,Adams                         ,ADAMS                         ,2375
2017,17,IL,1,Adams                         ,ADAMS                         ,641
2017,17,IL,1,Adams                         ,ADAMS                         ,2566
2017,17,IL,1,Adams                         ,ADAMS                         ,922
2017,17,IL,1,Adams                         ,ADAMS                         ,472
2017,17,IL,1,Adams                         ,ADAMS                         ,0
2017,17,IL,1,Adams                         ,ADAMS                         ,0
2017,17,IL,1,Adams                         ,ADAMS                         ,0
2017,17,IL,1,Adams                         ,ADAMS                         ,0
2017,17,IL,1,Adams                         ,ADAMS                         ,35
2017,17,IL,1,Adams                         ,ADAMS                         ,134
2017,17,IL,1,Adams                         ,ADAMS                         ,262
2017,17,IL,1,Adams                         ,ADAMS                         ,2973
2017,17,IL,1,Adams                         ,ADAMS                         ,0
2017,17,IL,1,Adams                         ,ADAMS                         ,15
2017,17,IL,1,Adams                         ,ADAMS                         ,4053
2017,17,IL,1,Adams                         ,ADAMS                         ,0
2017,17,IL,1,Adams                         ,ADAMS                         ,49
2017,17,IL,1,Adams                         ,ADAMS                         ,2559
2017,17,IL,1,Adams                         ,ADAMS                         ,15
2017,17,IL,1,Adams                         ,ADAMS                         ,1039
2017,17,IL,1,Adams                         ,ADAMS                         ,1605
2017,17,IL,1,Adams                         ,ADAMS                         ,4628
2017,17,IL,1,Adams                         ,ADAMS                         ,26212
2017,17,IL,1,Adams                         ,ADAMS                         ,56080
2017,17,IL,1,Adams                         ,ADAMS                         ,22631
2017,17,IL,1,Adams                         ,ADAMS                         ,198
2017,17,IL,1,Adams                         ,ADAMS                         ,42
2017,17,IL,1,Adams                         ,ADAMS                         ,0
2017,17,IL,1,Adams                         ,ADAMS                         ,0
2017,17,IL,1,Adams                         ,ADAMS                         ,428
2017,17,IL,1,Adams                         ,ADAMS                         ,85
2017,17,IL,1,Adams                         ,ADAMS                         ,76
2017,17,IL,1,Adams                         ,ADAMS                         ,698
2017,17,IL,1,Adams                         ,ADAMS                         ,332
2017,17,IL,1,Adams                         ,ADAMS                         ,354
2017,17,IL,1,Adams                         ,ADAMS                         ,373
2017,17,IL,1,Adams                         ,ADAMS                         ,719
