Column1,Column2,Column3,Column4,Column5,county,Net Reported Quantity
2008,17,IL,1,Adams                         ,ADAMS                         ,0
2008,17,IL,1,Adams                         ,ADAMS                         ,13
2008,17,IL,1,Adams                         ,ADAMS                         ,34
2008,17,IL,1,Adams                         ,ADAMS                         ,2696
2008,17,IL,1,Adams                         ,ADAMS                         ,12
2008,17,IL,1,Adams                         ,ADAMS                         ,2005
2008,17,IL,1,Adams                         ,ADAMS                         ,2354
2008,17,IL,1,Adams                         ,ADAMS                         ,1915
2008,17,IL,1,Adams                         ,ADAMS                         ,291
2008,17,IL,1,Adams                         ,ADAMS                         ,10345
2008,17,IL,1,Adams                         ,ADAMS                         ,645
2008,17,IL,1,Adams                         ,ADAMS                         ,191
2008,17,IL,1,Adams                         ,ADAMS                         ,133
2008,17,IL,1,Adams                         ,ADAMS                         ,239
2008,17,IL,1,Adams                         ,ADAMS                         ,1625
2008,17,IL,1,Adams                         ,ADAMS                         ,948
2008,17,IL,1,Adams                         ,ADAMS                         ,1486
2008,17,IL,1,Adams                         ,ADAMS                         ,510
2008,17,IL,1,Adams                         ,ADAMS                         ,592
2008,17,IL,1,Adams                         ,ADAMS                         ,0
2008,17,IL,1,Adams                         ,ADAMS                         ,65
2008,17,IL,1,Adams                         ,ADAMS                         ,493
2008,17,IL,1,Adams                         ,ADAMS                         ,9283
2008,17,IL,1,Adams                         ,ADAMS                         ,2
2008,17,IL,1,Adams                         ,ADAMS                         ,231
2008,17,IL,1,Adams                         ,ADAMS                         ,248
2008,17,IL,1,Adams                         ,ADAMS                         ,361
2008,17,IL,1,Adams                         ,ADAMS                         ,212
2008,17,IL,1,Adams                         ,ADAMS                         ,19
2008,17,IL,1,Adams                         ,ADAMS                         ,28791
2008,17,IL,1,Adams                         ,ADAMS                         ,38625
2008,17,IL,1,Adams                         ,ADAMS                         ,19697
2008,17,IL,1,Adams                         ,ADAMS                         ,3732
2008,17,IL,1,Adams                         ,ADAMS                         ,164
2008,17,IL,1,Adams                         ,ADAMS                         ,0
2008,17,IL,1,Adams                         ,ADAMS                         ,0
2008,17,IL,1,Adams                         ,ADAMS                         ,31
2008,17,IL,1,Adams                         ,ADAMS                         ,0
2008,17,IL,1,Adams                         ,ADAMS                         ,0
2008,17,IL,1,Adams                         ,ADAMS                         ,716
2008,17,IL,1,Adams                         ,ADAMS                         ,3703
2008,17,IL,1,Adams                         ,ADAMS                         ,29
2008,17,IL,1,Adams                         ,ADAMS                         ,826
2008,17,IL,1,Adams                         ,ADAMS                         ,4036
2008,17,IL,1,Adams                         ,ADAMS                         ,1822
2008,17,IL,1,Adams                         ,ADAMS                         ,1192
2008,17,IL,1,Adams                         ,ADAMS                         ,131
2008,17,IL,1,Adams                         ,ADAMS                         ,9892
2008,17,IL,1,Adams                         ,ADAMS                         ,3497
2008,17,IL,1,Adams                         ,ADAMS                         ,44
2008,17,IL,1,Adams                         ,ADAMS                         ,11
2008,17,IL,1,Adams                         ,ADAMS                         ,284
2008,17,IL,1,Adams                         ,ADAMS                         ,1051
2008,17,IL,1,Adams                         ,ADAMS                         ,468
2008,17,IL,1,Adams                         ,ADAMS                         ,0
2008,17,IL,1,Adams                         ,ADAMS                         ,71
2008,17,IL,1,Adams                         ,ADAMS                         ,119
2008,17,IL,1,Adams                         ,ADAMS                         ,837
2008,17,IL,1,Adams                         ,ADAMS                         ,5827
2008,17,IL,1,Adams                         ,ADAMS                         ,4
2008,17,IL,1,Adams                         ,ADAMS                         ,205
2008,17,IL,1,Adams                         ,ADAMS                         ,0
2008,17,IL,1,Adams                         ,ADAMS                         ,909
2008,17,IL,1,Adams                         ,ADAMS                         ,20
2008,17,IL,1,Adams                         ,ADAMS                         ,15560
2008,17,IL,1,Adams                         ,ADAMS                         ,20809
2008,17,IL,1,Adams                         ,ADAMS                         ,13567
2008,17,IL,1,Adams                         ,ADAMS                         ,2243
2008,17,IL,1,Adams                         ,ADAMS                         ,107
2008,17,IL,1,Adams                         ,ADAMS                         ,48
2008,17,IL,1,Adams                         ,ADAMS                         ,1065
2008,17,IL,1,Adams                         ,ADAMS                         ,76
2008,17,IL,1,Adams                         ,ADAMS                         ,216
2008,17,IL,1,Adams                         ,ADAMS                         ,1030
2008,17,IL,1,Adams                         ,ADAMS                         ,32
2008,17,IL,1,Adams                         ,ADAMS                         ,1198
2008,17,IL,1,Adams                         ,ADAMS                         ,1219
2008,17,IL,1,Adams                         ,ADAMS                         ,1159
2008,17,IL,1,Adams                         ,ADAMS                         ,157
2008,17,IL,3,Alexander                     ,ALEXANDER                     ,346
