Column1,Column2,Column3,Column4,Column5,county,Net Reported Quantity
2009,17,IL,1,Adams                         ,ADAMS                         ,1995
2009,17,IL,1,Adams                         ,ADAMS                         ,106
2009,17,IL,1,Adams                         ,ADAMS                         ,1352
2009,17,IL,1,Adams                         ,ADAMS                         ,2618
2009,17,IL,1,Adams                         ,ADAMS                         ,1022
2009,17,IL,1,Adams                         ,ADAMS                         ,414
2009,17,IL,1,Adams                         ,ADAMS                         ,4633
2009,17,IL,1,Adams                         ,ADAMS                         ,853
2009,17,IL,1,Adams                         ,ADAMS                         ,634
2009,17,IL,1,Adams                         ,ADAMS                         ,762
2009,17,IL,1,Adams                         ,ADAMS                         ,7282
2009,17,IL,1,Adams                         ,ADAMS                         ,19609
2009,17,IL,1,Adams                         ,ADAMS                         ,18699
2009,17,IL,1,Adams                         ,ADAMS                         ,13491
2009,17,IL,1,Adams                         ,ADAMS                         ,4131
2009,17,IL,1,Adams                         ,ADAMS                         ,116
2009,17,IL,1,Adams                         ,ADAMS                         ,11888
2009,17,IL,1,Adams                         ,ADAMS                         ,2
2009,17,IL,1,Adams                         ,ADAMS                         ,76
2009,17,IL,1,Adams                         ,ADAMS                         ,339
2009,17,IL,1,Adams                         ,ADAMS                         ,20
2009,17,IL,1,Adams                         ,ADAMS                         ,5838
2009,17,IL,1,Adams                         ,ADAMS                         ,14366
2009,17,IL,1,Adams                         ,ADAMS                         ,14034
2009,17,IL,1,Adams                         ,ADAMS                         ,6551
2009,17,IL,1,Adams                         ,ADAMS                         ,492
2009,17,IL,1,Adams                         ,ADAMS                         ,0
2009,17,IL,1,Adams                         ,ADAMS                         ,0
2009,17,IL,1,Adams                         ,ADAMS                         ,0
2009,17,IL,1,Adams                         ,ADAMS                         ,0
2009,17,IL,1,Adams                         ,ADAMS                         ,276
2009,17,IL,1,Adams                         ,ADAMS                         ,102
2009,17,IL,1,Adams                         ,ADAMS                         ,0
2009,17,IL,1,Adams                         ,ADAMS                         ,3776
2009,17,IL,1,Adams                         ,ADAMS                         ,123
2009,17,IL,1,Adams                         ,ADAMS                         ,762
2009,17,IL,1,Adams                         ,ADAMS                         ,3907
2009,17,IL,1,Adams                         ,ADAMS                         ,965
2009,17,IL,1,Adams                         ,ADAMS                         ,999
2009,17,IL,1,Adams                         ,ADAMS                         ,261
2009,17,IL,1,Adams                         ,ADAMS                         ,4234
2009,17,IL,1,Adams                         ,ADAMS                         ,35
2009,17,IL,1,Adams                         ,ADAMS                         ,939
2009,17,IL,1,Adams                         ,ADAMS                         ,7618
2009,17,IL,1,Adams                         ,ADAMS                         ,14157
2009,17,IL,1,Adams                         ,ADAMS                         ,15512
2009,17,IL,1,Adams                         ,ADAMS                         ,10017
2009,17,IL,1,Adams                         ,ADAMS                         ,1530
2009,17,IL,1,Adams                         ,ADAMS                         ,73
2009,17,IL,1,Adams                         ,ADAMS                         ,7372
2009,17,IL,1,Adams                         ,ADAMS                         ,0
2009,17,IL,1,Adams                         ,ADAMS                         ,0
2009,17,IL,1,Adams                         ,ADAMS                         ,132
2009,17,IL,1,Adams                         ,ADAMS                         ,197
2009,17,IL,1,Adams                         ,ADAMS                         ,5442
2009,17,IL,1,Adams                         ,ADAMS                         ,10185
2009,17,IL,1,Adams                         ,ADAMS                         ,6771
2009,17,IL,1,Adams                         ,ADAMS                         ,3920
2009,17,IL,1,Adams                         ,ADAMS                         ,108
2009,17,IL,1,Adams                         ,ADAMS                         ,1128
2009,17,IL,1,Adams                         ,ADAMS                         ,163
2009,17,IL,1,Adams                         ,ADAMS                         ,944
2009,17,IL,1,Adams                         ,ADAMS                         ,39
2009,17,IL,1,Adams                         ,ADAMS                         ,178
2009,17,IL,1,Adams                         ,ADAMS                         ,610
2009,17,IL,1,Adams                         ,ADAMS                         ,61
2009,17,IL,1,Adams                         ,ADAMS                         ,485
2009,17,IL,1,Adams                         ,ADAMS                         ,961
2009,17,IL,1,Adams                         ,ADAMS                         ,845
2009,17,IL,1,Adams                         ,ADAMS                         ,729
2009,17,IL,1,Adams                         ,ADAMS                         ,0
2009,17,IL,1,Adams                         ,ADAMS                         ,73
2009,17,IL,3,Alexander                     ,ALEXANDER                     ,1742
2009,17,IL,3,Alexander                     ,ALEXANDER                     ,3269
2009,17,IL,3,Alexander                     ,ALEXANDER                     ,172
2009,17,IL,3,Alexander                     ,ALEXANDER                     ,821
2009,17,IL,3,Alexander                     ,ALEXANDER                     ,933
2009,17,IL,3,Alexander                     ,ALEXANDER                     ,1834
2009,17,IL,3,Alexander                     ,ALEXANDER                     ,547
2009,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2009,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2009,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2009,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2009,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2009,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2009,17,IL,3,Alexander                     ,ALEXANDER                     ,70
2009,17,IL,3,Alexander                     ,ALEXANDER                     ,840
2009,17,IL,3,Alexander                     ,ALEXANDER                     ,2946
2009,17,IL,3,Alexander                     ,ALEXANDER                     ,303
2009,17,IL,3,Alexander                     ,ALEXANDER                     ,60
2009,17,IL,3,Alexander                     ,ALEXANDER                     ,21042
2009,17,IL,3,Alexander                     ,ALEXANDER                     ,307
2009,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2009,17,IL,3,Alexander                     ,ALEXANDER                     ,1532
2009,17,IL,3,Alexander                     ,ALEXANDER                     ,2493
2009,17,IL,3,Alexander                     ,ALEXANDER                     ,1255
2009,17,IL,3,Alexander                     ,ALEXANDER                     ,2849
2009,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2009,17,IL,3,Alexander                     ,ALEXANDER                     ,433
2009,17,IL,3,Alexander                     ,ALEXANDER                     ,450
2009,17,IL,3,Alexander                     ,ALEXANDER                     ,1144
2009,17,IL,3,Alexander                     ,ALEXANDER                     ,563
2009,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2009,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2009,17,IL,3,Alexander                     ,ALEXANDER                     ,231
2009,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2009,17,IL,3,Alexander                     ,ALEXANDER                     ,399
2009,17,IL,3,Alexander                     ,ALEXANDER                     ,146
2009,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2009,17,IL,999,All Other Counties            ,ALL OTHER COUNTIES            ,2675348
2009,17,IL,999,All Other Counties            ,ALL OTHER COUNTIES            ,7420409
2009,17,IL,999,All Other Counties            ,ALL OTHER COUNTIES            ,3628270
2009,17,IL,999,All Other Counties            ,ALL OTHER COUNTIES            ,55000
2009,17,IL,999,All Other Counties            ,ALL OTHER COUNTIES            ,3212134
2009,17,IL,999,All Other Counties            ,ALL OTHER COUNTIES            ,157451589
2009,17,IL,5,Bond                          ,BOND                          ,535
2009,17,IL,5,Bond                          ,BOND                          ,0
2009,17,IL,5,Bond                          ,BOND                          ,454
2009,17,IL,5,Bond                          ,BOND                          ,365
2009,17,IL,5,Bond                          ,BOND                          ,1015
2009,17,IL,5,Bond                          ,BOND                          ,78
2009,17,IL,5,Bond                          ,BOND                          ,1321
2009,17,IL,5,Bond                          ,BOND                          ,724
2009,17,IL,5,Bond                          ,BOND                          ,55
2009,17,IL,5,Bond                          ,BOND                          ,1678
2009,17,IL,5,Bond                          ,BOND                          ,13392
2009,17,IL,5,Bond                          ,BOND                          ,7035
2009,17,IL,5,Bond                          ,BOND                          ,8985
2009,17,IL,5,Bond                          ,BOND                          ,2054
2009,17,IL,5,Bond                          ,BOND                          ,2912
2009,17,IL,5,Bond                          ,BOND                          ,37
2009,17,IL,5,Bond                          ,BOND                          ,1084
2009,17,IL,5,Bond                          ,BOND                          ,9257
2009,17,IL,5,Bond                          ,BOND                          ,2258
2009,17,IL,5,Bond                          ,BOND                          ,1442
2009,17,IL,5,Bond                          ,BOND                          ,0
2009,17,IL,5,Bond                          ,BOND                          ,1
2009,17,IL,5,Bond                          ,BOND                          ,0
2009,17,IL,5,Bond                          ,BOND                          ,0
2009,17,IL,5,Bond                          ,BOND                          ,54
2009,17,IL,5,Bond                          ,BOND                          ,13
2009,17,IL,5,Bond                          ,BOND                          ,0
2009,17,IL,5,Bond                          ,BOND                          ,0
2009,17,IL,5,Bond                          ,BOND                          ,0
2009,17,IL,5,Bond                          ,BOND                          ,0
2009,17,IL,5,Bond                          ,BOND                          ,220
2009,17,IL,5,Bond                          ,BOND                          ,451
2009,17,IL,5,Bond                          ,BOND                          ,0
2009,17,IL,5,Bond                          ,BOND                          ,986
2009,17,IL,5,Bond                          ,BOND                          ,0
2009,17,IL,5,Bond                          ,BOND                          ,544
2009,17,IL,5,Bond                          ,BOND                          ,754
2009,17,IL,5,Bond                          ,BOND                          ,1512
2009,17,IL,5,Bond                          ,BOND                          ,967
2009,17,IL,5,Bond                          ,BOND                          ,1718
2009,17,IL,5,Bond                          ,BOND                          ,4597
2009,17,IL,5,Bond                          ,BOND                          ,202
2009,17,IL,5,Bond                          ,BOND                          ,2302
2009,17,IL,5,Bond                          ,BOND                          ,12340
2009,17,IL,5,Bond                          ,BOND                          ,3565
2009,17,IL,5,Bond                          ,BOND                          ,12763
2009,17,IL,5,Bond                          ,BOND                          ,780
2009,17,IL,5,Bond                          ,BOND                          ,12
2009,17,IL,5,Bond                          ,BOND                          ,4422
2009,17,IL,5,Bond                          ,BOND                          ,669
2009,17,IL,5,Bond                          ,BOND                          ,694
2009,17,IL,5,Bond                          ,BOND                          ,0
2009,17,IL,5,Bond                          ,BOND                          ,196
2009,17,IL,5,Bond                          ,BOND                          ,47
2009,17,IL,5,Bond                          ,BOND                          ,1667
2009,17,IL,5,Bond                          ,BOND                          ,17732
2009,17,IL,5,Bond                          ,BOND                          ,3102
2009,17,IL,5,Bond                          ,BOND                          ,2546
2009,17,IL,5,Bond                          ,BOND                          ,0
2009,17,IL,5,Bond                          ,BOND                          ,195
2009,17,IL,5,Bond                          ,BOND                          ,106
2009,17,IL,5,Bond                          ,BOND                          ,2392
2009,17,IL,5,Bond                          ,BOND                          ,792
2009,17,IL,5,Bond                          ,BOND                          ,44
2009,17,IL,5,Bond                          ,BOND                          ,1239
2009,17,IL,5,Bond                          ,BOND                          ,789
2009,17,IL,5,Bond                          ,BOND                          ,222
2009,17,IL,5,Bond                          ,BOND                          ,765
2009,17,IL,5,Bond                          ,BOND                          ,3321
2009,17,IL,5,Bond                          ,BOND                          ,11742
2009,17,IL,5,Bond                          ,BOND                          ,1236
2009,17,IL,5,Bond                          ,BOND                          ,191
2009,17,IL,5,Bond                          ,BOND                          ,126
2009,17,IL,5,Bond                          ,BOND                          ,0
2009,17,IL,5,Bond                          ,BOND                          ,187
2009,17,IL,7,Boone                         ,BOONE                         ,0
2009,17,IL,7,Boone                         ,BOONE                         ,261
2009,17,IL,7,Boone                         ,BOONE                         ,395
2009,17,IL,7,Boone                         ,BOONE                         ,499
2009,17,IL,7,Boone                         ,BOONE                         ,909
2009,17,IL,7,Boone                         ,BOONE                         ,567
2009,17,IL,7,Boone                         ,BOONE                         ,818
2009,17,IL,7,Boone                         ,BOONE                         ,59
2009,17,IL,7,Boone                         ,BOONE                         ,2610
2009,17,IL,7,Boone                         ,BOONE                         ,67
2009,17,IL,7,Boone                         ,BOONE                         ,629
2009,17,IL,7,Boone                         ,BOONE                         ,2814
2009,17,IL,7,Boone                         ,BOONE                         ,15602
2009,17,IL,7,Boone                         ,BOONE                         ,28428
2009,17,IL,7,Boone                         ,BOONE                         ,709
2009,17,IL,7,Boone                         ,BOONE                         ,13475
2009,17,IL,7,Boone                         ,BOONE                         ,666
2009,17,IL,7,Boone                         ,BOONE                         ,380
2009,17,IL,7,Boone                         ,BOONE                         ,255
2009,17,IL,7,Boone                         ,BOONE                         ,0
2009,17,IL,7,Boone                         ,BOONE                         ,304
2009,17,IL,7,Boone                         ,BOONE                         ,171
2009,17,IL,7,Boone                         ,BOONE                         ,620
2009,17,IL,7,Boone                         ,BOONE                         ,44
2009,17,IL,7,Boone                         ,BOONE                         ,540
2009,17,IL,7,Boone                         ,BOONE                         ,445
2009,17,IL,7,Boone                         ,BOONE                         ,603
2009,17,IL,7,Boone                         ,BOONE                         ,1232
2009,17,IL,7,Boone                         ,BOONE                         ,221
2009,17,IL,7,Boone                         ,BOONE                         ,940
2009,17,IL,7,Boone                         ,BOONE                         ,41
2009,17,IL,7,Boone                         ,BOONE                         ,308
2009,17,IL,7,Boone                         ,BOONE                         ,1366
2009,17,IL,7,Boone                         ,BOONE                         ,5005
2009,17,IL,7,Boone                         ,BOONE                         ,10088
2009,17,IL,7,Boone                         ,BOONE                         ,7848
2009,17,IL,7,Boone                         ,BOONE                         ,265
2009,17,IL,7,Boone                         ,BOONE                         ,0
2009,17,IL,7,Boone                         ,BOONE                         ,229
2009,17,IL,7,Boone                         ,BOONE                         ,47
2009,17,IL,7,Boone                         ,BOONE                         ,348
2009,17,IL,7,Boone                         ,BOONE                         ,123
2009,17,IL,7,Boone                         ,BOONE                         ,174
2009,17,IL,7,Boone                         ,BOONE                         ,669
2009,17,IL,7,Boone                         ,BOONE                         ,38
2009,17,IL,7,Boone                         ,BOONE                         ,63
2009,17,IL,7,Boone                         ,BOONE                         ,198
2009,17,IL,7,Boone                         ,BOONE                         ,167
2009,17,IL,7,Boone                         ,BOONE                         ,0
2009,17,IL,7,Boone                         ,BOONE                         ,160
2009,17,IL,7,Boone                         ,BOONE                         ,157
2009,17,IL,7,Boone                         ,BOONE                         ,95
2009,17,IL,7,Boone                         ,BOONE                         ,463
2009,17,IL,7,Boone                         ,BOONE                         ,1117
2009,17,IL,9,Brown                         ,BROWN                         ,28
2009,17,IL,9,Brown                         ,BROWN                         ,175
2009,17,IL,9,Brown                         ,BROWN                         ,13
2009,17,IL,9,Brown                         ,BROWN                         ,51
2009,17,IL,9,Brown                         ,BROWN                         ,617
2009,17,IL,9,Brown                         ,BROWN                         ,40
2009,17,IL,9,Brown                         ,BROWN                         ,0
2009,17,IL,9,Brown                         ,BROWN                         ,169
2009,17,IL,9,Brown                         ,BROWN                         ,710
2009,17,IL,9,Brown                         ,BROWN                         ,3202
2009,17,IL,9,Brown                         ,BROWN                         ,3970
2009,17,IL,9,Brown                         ,BROWN                         ,4848
2009,17,IL,9,Brown                         ,BROWN                         ,4485
2009,17,IL,9,Brown                         ,BROWN                         ,0
2009,17,IL,9,Brown                         ,BROWN                         ,33
2009,17,IL,9,Brown                         ,BROWN                         ,15821
2009,17,IL,9,Brown                         ,BROWN                         ,70
2009,17,IL,9,Brown                         ,BROWN                         ,2
2009,17,IL,9,Brown                         ,BROWN                         ,1183
2009,17,IL,9,Brown                         ,BROWN                         ,1386
2009,17,IL,9,Brown                         ,BROWN                         ,257
2009,17,IL,9,Brown                         ,BROWN                         ,535
