Column1,Column2,Column3,Column4,Column5,county,Net Reported Quantity
2018,17,IL,1,Adams                         ,ADAMS                         ,343
2018,17,IL,1,Adams                         ,ADAMS                         ,0
2018,17,IL,1,Adams                         ,ADAMS                         ,30
2018,17,IL,1,Adams                         ,ADAMS                         ,7211
2018,17,IL,1,Adams                         ,ADAMS                         ,0
2018,17,IL,1,Adams                         ,ADAMS                         ,733
2018,17,IL,1,Adams                         ,ADAMS                         ,755
2018,17,IL,1,Adams                         ,ADAMS                         ,92
2018,17,IL,1,Adams                         ,ADAMS                         ,1616
2018,17,IL,1,Adams                         ,ADAMS                         ,661
2018,17,IL,1,Adams                         ,ADAMS                         ,7055
2018,17,IL,1,Adams                         ,ADAMS                         ,29653
2018,17,IL,1,Adams                         ,ADAMS                         ,62045
2018,17,IL,1,Adams                         ,ADAMS                         ,21261
2018,17,IL,1,Adams                         ,ADAMS                         ,11
2018,17,IL,1,Adams                         ,ADAMS                         ,198
2018,17,IL,1,Adams                         ,ADAMS                         ,45
2018,17,IL,1,Adams                         ,ADAMS                         ,39
2018,17,IL,1,Adams                         ,ADAMS                         ,
2018,17,IL,1,Adams                         ,ADAMS                         ,0
2018,17,IL,1,Adams                         ,ADAMS                         ,0
2018,17,IL,1,Adams                         ,ADAMS                         ,114
2018,17,IL,1,Adams                         ,ADAMS                         ,396
2018,17,IL,1,Adams                         ,ADAMS                         ,553
2018,17,IL,1,Adams                         ,ADAMS                         ,269
2018,17,IL,1,Adams                         ,ADAMS                         ,328
2018,17,IL,1,Adams                         ,ADAMS                         ,2549
2018,17,IL,1,Adams                         ,ADAMS                         ,2827
2018,17,IL,1,Adams                         ,ADAMS                         ,454
2018,17,IL,1,Adams                         ,ADAMS                         ,8
2018,17,IL,1,Adams                         ,ADAMS                         ,0
2018,17,IL,1,Adams                         ,ADAMS                         ,0
2018,17,IL,1,Adams                         ,ADAMS                         ,51
2018,17,IL,1,Adams                         ,ADAMS                         ,0
2018,17,IL,1,Adams                         ,ADAMS                         ,7
2018,17,IL,1,Adams                         ,ADAMS                         ,0
2018,17,IL,1,Adams                         ,ADAMS                         ,117
2018,17,IL,1,Adams                         ,ADAMS                         ,70
2018,17,IL,1,Adams                         ,ADAMS                         ,252
2018,17,IL,1,Adams                         ,ADAMS                         ,3446
2018,17,IL,1,Adams                         ,ADAMS                         ,95
2018,17,IL,1,Adams                         ,ADAMS                         ,60
2018,17,IL,1,Adams                         ,ADAMS                         ,43
2018,17,IL,1,Adams                         ,ADAMS                         ,3925
2018,17,IL,1,Adams                         ,ADAMS                         ,0
2018,17,IL,1,Adams                         ,ADAMS                         ,47
2018,17,IL,1,Adams                         ,ADAMS                         ,725
2018,17,IL,1,Adams                         ,ADAMS                         ,2682
2018,17,IL,1,Adams                         ,ADAMS                         ,14
2018,17,IL,1,Adams                         ,ADAMS                         ,812
2018,17,IL,1,Adams                         ,ADAMS                         ,1781
2018,17,IL,1,Adams                         ,ADAMS                         ,6112
2018,17,IL,1,Adams                         ,ADAMS                         ,30779
2018,17,IL,1,Adams                         ,ADAMS                         ,55253
2018,17,IL,1,Adams                         ,ADAMS                         ,20712
2018,17,IL,1,Adams                         ,ADAMS                         ,32
2018,17,IL,1,Adams                         ,ADAMS                         ,102
2018,17,IL,1,Adams                         ,ADAMS                         ,55
2018,17,IL,1,Adams                         ,ADAMS                         ,43
2018,17,IL,1,Adams                         ,ADAMS                         ,0
2018,17,IL,1,Adams                         ,ADAMS                         ,0
2018,17,IL,1,Adams                         ,ADAMS                         ,410
2018,17,IL,1,Adams                         ,ADAMS                         ,108
2018,17,IL,1,Adams                         ,ADAMS                         ,0
2018,17,IL,1,Adams                         ,ADAMS                         ,629
2018,17,IL,1,Adams                         ,ADAMS                         ,343
2018,17,IL,1,Adams                         ,ADAMS                         ,412
2018,17,IL,1,Adams                         ,ADAMS                         ,1891
2018,17,IL,1,Adams                         ,ADAMS                         ,397
2018,17,IL,1,Adams                         ,ADAMS                         ,652
2018,17,IL,1,Adams                         ,ADAMS                         ,0
2018,17,IL,1,Adams                         ,ADAMS                         ,44
2018,17,IL,1,Adams                         ,ADAMS                         ,11
2018,17,IL,1,Adams                         ,ADAMS                         ,573
2018,17,IL,1,Adams                         ,ADAMS                         ,1006
2018,17,IL,1,Adams                         ,ADAMS                         ,227
2018,17,IL,1,Adams                         ,ADAMS                         ,54
2018,17,IL,1,Adams                         ,ADAMS                         ,0
2018,17,IL,1,Adams                         ,ADAMS                         ,85
2018,17,IL,1,Adams                         ,ADAMS                         ,0
2018,17,IL,1,Adams                         ,ADAMS                         ,0
2018,17,IL,1,Adams                         ,ADAMS                         ,0
2018,17,IL,1,Adams                         ,ADAMS                         ,0
2018,17,IL,1,Adams                         ,ADAMS                         ,248
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,553
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,892
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,44
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,65
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,305
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,3493
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,19
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,26
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,253
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,359
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,155
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,279
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,178
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,367
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,1362
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,3201
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,892
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,1736
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,115
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,7753
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,16255
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,554
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,588
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,935
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,860
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,1513
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,1212
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,2489
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,94
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,552
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,390
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2018,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2018,17,IL,999,All Other Counties            ,ALL OTHER COUNTIES            ,0
2018,17,IL,999,All Other Counties            ,ALL OTHER COUNTIES            ,0
2018,17,IL,999,All Other Counties            ,ALL OTHER COUNTIES            ,0
2018,17,IL,999,All Other Counties            ,ALL OTHER COUNTIES            ,0
2018,17,IL,999,All Other Counties            ,ALL OTHER COUNTIES            ,0
2018,17,IL,5,Bond                          ,BOND                          ,604
2018,17,IL,5,Bond                          ,BOND                          ,0
2018,17,IL,5,Bond                          ,BOND                          ,249
2018,17,IL,5,Bond                          ,BOND                          ,33
2018,17,IL,5,Bond                          ,BOND                          ,907
2018,17,IL,5,Bond                          ,BOND                          ,718
2018,17,IL,5,Bond                          ,BOND                          ,5911
2018,17,IL,5,Bond                          ,BOND                          ,21479
2018,17,IL,5,Bond                          ,BOND                          ,30899
2018,17,IL,5,Bond                          ,BOND                          ,830
2018,17,IL,5,Bond                          ,BOND                          ,53
2018,17,IL,5,Bond                          ,BOND                          ,76
2018,17,IL,5,Bond                          ,BOND                          ,307
2018,17,IL,5,Bond                          ,BOND                          ,0
2018,17,IL,5,Bond                          ,BOND                          ,0
2018,17,IL,5,Bond                          ,BOND                          ,0
2018,17,IL,5,Bond                          ,BOND                          ,0
2018,17,IL,5,Bond                          ,BOND                          ,0
2018,17,IL,5,Bond                          ,BOND                          ,52
2018,17,IL,5,Bond                          ,BOND                          ,37
2018,17,IL,5,Bond                          ,BOND                          ,59
2018,17,IL,5,Bond                          ,BOND                          ,31
2018,17,IL,5,Bond                          ,BOND                          ,0
2018,17,IL,5,Bond                          ,BOND                          ,58
2018,17,IL,5,Bond                          ,BOND                          ,0
2018,17,IL,5,Bond                          ,BOND                          ,0
2018,17,IL,5,Bond                          ,BOND                          ,0
2018,17,IL,5,Bond                          ,BOND                          ,0
2018,17,IL,5,Bond                          ,BOND                          ,0
2018,17,IL,5,Bond                          ,BOND                          ,141
2018,17,IL,5,Bond                          ,BOND                          ,0
2018,17,IL,5,Bond                          ,BOND                          ,0
2018,17,IL,5,Bond                          ,BOND                          ,0
2018,17,IL,5,Bond                          ,BOND                          ,0
2018,17,IL,5,Bond                          ,BOND                          ,0
2018,17,IL,5,Bond                          ,BOND                          ,224
2018,17,IL,5,Bond                          ,BOND                          ,98
2018,17,IL,5,Bond                          ,BOND                          ,347
2018,17,IL,5,Bond                          ,BOND                          ,117
2018,17,IL,5,Bond                          ,BOND                          ,557
2018,17,IL,5,Bond                          ,BOND                          ,0
2018,17,IL,5,Bond                          ,BOND                          ,1073
2018,17,IL,5,Bond                          ,BOND                          ,131
2018,17,IL,5,Bond                          ,BOND                          ,2074
2018,17,IL,5,Bond                          ,BOND                          ,721
2018,17,IL,5,Bond                          ,BOND                          ,8905
2018,17,IL,5,Bond                          ,BOND                          ,21616
2018,17,IL,5,Bond                          ,BOND                          ,39199
2018,17,IL,5,Bond                          ,BOND                          ,5368
2018,17,IL,5,Bond                          ,BOND                          ,35
2018,17,IL,5,Bond                          ,BOND                          ,509
2018,17,IL,5,Bond                          ,BOND                          ,738
2018,17,IL,5,Bond                          ,BOND                          ,
2018,17,IL,5,Bond                          ,BOND                          ,0
2018,17,IL,5,Bond                          ,BOND                          ,0
2018,17,IL,5,Bond                          ,BOND                          ,0
2018,17,IL,5,Bond                          ,BOND                          ,0
2018,17,IL,5,Bond                          ,BOND                          ,0
2018,17,IL,5,Bond                          ,BOND                          ,8
2018,17,IL,5,Bond                          ,BOND                          ,15
2018,17,IL,5,Bond                          ,BOND                          ,153
2018,17,IL,5,Bond                          ,BOND                          ,270
2018,17,IL,5,Bond                          ,BOND                          ,39
2018,17,IL,5,Bond                          ,BOND                          ,72
2018,17,IL,5,Bond                          ,BOND                          ,0
2018,17,IL,5,Bond                          ,BOND                          ,0
2018,17,IL,5,Bond                          ,BOND                          ,0
2018,17,IL,5,Bond                          ,BOND                          ,0
2018,17,IL,5,Bond                          ,BOND                          ,0
2018,17,IL,5,Bond                          ,BOND                          ,129
2018,17,IL,5,Bond                          ,BOND                          ,849
2018,17,IL,5,Bond                          ,BOND                          ,2348
2018,17,IL,5,Bond                          ,BOND                          ,6644
2018,17,IL,5,Bond                          ,BOND                          ,1939
2018,17,IL,5,Bond                          ,BOND                          ,39
2018,17,IL,5,Bond                          ,BOND                          ,0
2018,17,IL,5,Bond                          ,BOND                          ,0
2018,17,IL,5,Bond                          ,BOND                          ,0
2018,17,IL,5,Bond                          ,BOND                          ,0
2018,17,IL,5,Bond                          ,BOND                          ,0
2018,17,IL,5,Bond                          ,BOND                          ,0
2018,17,IL,5,Bond                          ,BOND                          ,0
2018,17,IL,5,Bond                          ,BOND                          ,0
2018,17,IL,5,Bond                          ,BOND                          ,0
2018,17,IL,5,Bond                          ,BOND                          ,229
2018,17,IL,5,Bond                          ,BOND                          ,273
2018,17,IL,5,Bond                          ,BOND                          ,0
2018,17,IL,7,Boone                         ,BOONE                         ,0
2018,17,IL,7,Boone                         ,BOONE                         ,0
2018,17,IL,7,Boone                         ,BOONE                         ,198
2018,17,IL,7,Boone                         ,BOONE                         ,937
2018,17,IL,7,Boone                         ,BOONE                         ,293
2018,17,IL,7,Boone                         ,BOONE                         ,122
2018,17,IL,7,Boone                         ,BOONE                         ,154
2018,17,IL,7,Boone                         ,BOONE                         ,2470
2018,17,IL,7,Boone                         ,BOONE                         ,16654
2018,17,IL,7,Boone                         ,BOONE                         ,41024
2018,17,IL,7,Boone                         ,BOONE                         ,192
2018,17,IL,7,Boone                         ,BOONE                         ,190
2018,17,IL,7,Boone                         ,BOONE                         ,147
2018,17,IL,7,Boone                         ,BOONE                         ,125
2018,17,IL,7,Boone                         ,BOONE                         ,105
2018,17,IL,7,Boone                         ,BOONE                         ,288
2018,17,IL,7,Boone                         ,BOONE                         ,245
2018,17,IL,7,Boone                         ,BOONE                         ,1987
2018,17,IL,7,Boone                         ,BOONE                         ,97
2018,17,IL,7,Boone                         ,BOONE                         ,0
2018,17,IL,7,Boone                         ,BOONE                         ,0
2018,17,IL,7,Boone                         ,BOONE                         ,0
2018,17,IL,7,Boone                         ,BOONE                         ,204
2018,17,IL,7,Boone                         ,BOONE                         ,26
2018,17,IL,7,Boone                         ,BOONE                         ,59
2018,17,IL,7,Boone                         ,BOONE                         ,48
2018,17,IL,7,Boone                         ,BOONE                         ,925
2018,17,IL,7,Boone                         ,BOONE                         ,12220
2018,17,IL,7,Boone                         ,BOONE                         ,28964
2018,17,IL,7,Boone                         ,BOONE                         ,119
2018,17,IL,7,Boone                         ,BOONE                         ,0
2018,17,IL,7,Boone                         ,BOONE                         ,307
2018,17,IL,7,Boone                         ,BOONE                         ,0
2018,17,IL,7,Boone                         ,BOONE                         ,156
2018,17,IL,7,Boone                         ,BOONE                         ,114
2018,17,IL,7,Boone                         ,BOONE                         ,153
2018,17,IL,7,Boone                         ,BOONE                         ,210
2018,17,IL,7,Boone                         ,BOONE                         ,909
2018,17,IL,7,Boone                         ,BOONE                         ,218
2018,17,IL,7,Boone                         ,BOONE                         ,0
2018,17,IL,7,Boone                         ,BOONE                         ,0
2018,17,IL,7,Boone                         ,BOONE                         ,0
2018,17,IL,7,Boone                         ,BOONE                         ,17
2018,17,IL,7,Boone                         ,BOONE                         ,326
2018,17,IL,7,Boone                         ,BOONE                         ,122
2018,17,IL,7,Boone                         ,BOONE                         ,0
2018,17,IL,7,Boone                         ,BOONE                         ,60
2018,17,IL,7,Boone                         ,BOONE                         ,9
2018,17,IL,7,Boone                         ,BOONE                         ,112
2018,17,IL,7,Boone                         ,BOONE                         ,153
2018,17,IL,7,Boone                         ,BOONE                         ,0
2018,17,IL,7,Boone                         ,BOONE                         ,0
2018,17,IL,9,Brown                         ,BROWN                         ,0
2018,17,IL,9,Brown                         ,BROWN                         ,524
