Column1,Column2,Column3,Column4,Column5,county,Net Reported Quantity
2006,17,IL,1,Adams                         ,ADAMS                         ,0
2006,17,IL,1,Adams                         ,ADAMS                         ,0
2006,17,IL,1,Adams                         ,ADAMS                         ,31
2006,17,IL,1,Adams                         ,ADAMS                         ,0
2006,17,IL,1,Adams                         ,ADAMS                         ,3100000
2006,17,IL,1,Adams                         ,ADAMS                         ,545
2006,17,IL,1,Adams                         ,ADAMS                         ,42
2006,17,IL,1,Adams                         ,ADAMS                         ,342
2006,17,IL,1,Adams                         ,ADAMS                         ,2752
2006,17,IL,1,Adams                         ,ADAMS                         ,2343
2006,17,IL,1,Adams                         ,ADAMS                         ,297
2006,17,IL,1,Adams                         ,ADAMS                         ,25
2006,17,IL,1,Adams                         ,ADAMS                         ,8963
2006,17,IL,1,Adams                         ,ADAMS                         ,823
2006,17,IL,1,Adams                         ,ADAMS                         ,239
2006,17,IL,1,Adams                         ,ADAMS                         ,708
2006,17,IL,1,Adams                         ,ADAMS                         ,1167
2006,17,IL,1,Adams                         ,ADAMS                         ,3990
2006,17,IL,1,Adams                         ,ADAMS                         ,1873
2006,17,IL,1,Adams                         ,ADAMS                         ,71
2006,17,IL,1,Adams                         ,ADAMS                         ,10524
2006,17,IL,1,Adams                         ,ADAMS                         ,25
2006,17,IL,1,Adams                         ,ADAMS                         ,195
2006,17,IL,1,Adams                         ,ADAMS                         ,204
2006,17,IL,1,Adams                         ,ADAMS                         ,20602
2006,17,IL,1,Adams                         ,ADAMS                         ,29016
2006,17,IL,1,Adams                         ,ADAMS                         ,20005
2006,17,IL,1,Adams                         ,ADAMS                         ,7760
2006,17,IL,1,Adams                         ,ADAMS                         ,337
2006,17,IL,1,Adams                         ,ADAMS                         ,689
2006,17,IL,1,Adams                         ,ADAMS                         ,4279
2006,17,IL,1,Adams                         ,ADAMS                         ,265
2006,17,IL,1,Adams                         ,ADAMS                         ,4212
2006,17,IL,1,Adams                         ,ADAMS                         ,2114
2006,17,IL,1,Adams                         ,ADAMS                         ,840
2006,17,IL,1,Adams                         ,ADAMS                         ,217
2006,17,IL,1,Adams                         ,ADAMS                         ,8294
2006,17,IL,1,Adams                         ,ADAMS                         ,4876
2006,17,IL,1,Adams                         ,ADAMS                         ,63
2006,17,IL,1,Adams                         ,ADAMS                         ,151
2006,17,IL,1,Adams                         ,ADAMS                         ,580
2006,17,IL,1,Adams                         ,ADAMS                         ,1497
2006,17,IL,1,Adams                         ,ADAMS                         ,324
2006,17,IL,1,Adams                         ,ADAMS                         ,1158
2006,17,IL,1,Adams                         ,ADAMS                         ,0
2006,17,IL,1,Adams                         ,ADAMS                         ,324
2006,17,IL,1,Adams                         ,ADAMS                         ,626
2006,17,IL,1,Adams                         ,ADAMS                         ,6691
2006,17,IL,1,Adams                         ,ADAMS                         ,0
2006,17,IL,1,Adams                         ,ADAMS                         ,0
2006,17,IL,1,Adams                         ,ADAMS                         ,206
2006,17,IL,1,Adams                         ,ADAMS                         ,20
2006,17,IL,1,Adams                         ,ADAMS                         ,17964
2006,17,IL,1,Adams                         ,ADAMS                         ,24822
2006,17,IL,1,Adams                         ,ADAMS                         ,18517
2006,17,IL,1,Adams                         ,ADAMS                         ,4584
2006,17,IL,1,Adams                         ,ADAMS                         ,358
2006,17,IL,1,Adams                         ,ADAMS                         ,3
2006,17,IL,1,Adams                         ,ADAMS                         ,1129
2006,17,IL,1,Adams                         ,ADAMS                         ,90
2006,17,IL,1,Adams                         ,ADAMS                         ,205
2006,17,IL,1,Adams                         ,ADAMS                         ,845
2006,17,IL,1,Adams                         ,ADAMS                         ,46
2006,17,IL,1,Adams                         ,ADAMS                         ,974
2006,17,IL,1,Adams                         ,ADAMS                         ,39
2006,17,IL,1,Adams                         ,ADAMS                         ,578
2006,17,IL,1,Adams                         ,ADAMS                         ,47
2006,17,IL,1,Adams                         ,ADAMS                         ,0
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,734
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,1470
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,434
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,405
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,4074
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,576
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,879
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,68
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,510
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,43
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,43
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,1794
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,758
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,872
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,494
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,21761
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,3719
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,13
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,261
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,2012
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,342
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,279
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,442
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,378
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,535
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,48
2006,17,IL,3,Alexander                     ,ALEXANDER                     ,0
2006,17,IL,5,Bond                          ,BOND                          ,0
2006,17,IL,5,Bond                          ,BOND                          ,201
2006,17,IL,5,Bond                          ,BOND                          ,78
2006,17,IL,5,Bond                          ,BOND                          ,162
2006,17,IL,5,Bond                          ,BOND                          ,1549
2006,17,IL,5,Bond                          ,BOND                          ,780
2006,17,IL,5,Bond                          ,BOND                          ,160
2006,17,IL,5,Bond                          ,BOND                          ,1126
2006,17,IL,5,Bond                          ,BOND                          ,785
2006,17,IL,5,Bond                          ,BOND                          ,532
2006,17,IL,5,Bond                          ,BOND                          ,3628
2006,17,IL,5,Bond                          ,BOND                          ,11150
2006,17,IL,5,Bond                          ,BOND                          ,3129
2006,17,IL,5,Bond                          ,BOND                          ,1399
2006,17,IL,5,Bond                          ,BOND                          ,158
2006,17,IL,5,Bond                          ,BOND                          ,535
