Column1,Column2,Column3,Column4,Column5,county,Net Reported Quantity
2016,17,IL,1,Adams                         ,ADAMS                         ,468
2016,17,IL,1,Adams                         ,ADAMS                         ,0
2016,17,IL,1,Adams                         ,ADAMS                         ,16683
2016,17,IL,1,Adams                         ,ADAMS                         ,0
2016,17,IL,1,Adams                         ,ADAMS                         ,31
2016,17,IL,1,Adams                         ,ADAMS                         ,920
2016,17,IL,1,Adams                         ,ADAMS                         ,1117
2016,17,IL,1,Adams                         ,ADAMS                         ,5189
2016,17,IL,1,Adams                         ,ADAMS                         ,30091
2016,17,IL,1,Adams                         ,ADAMS                         ,64555
2016,17,IL,1,Adams                         ,ADAMS                         ,26522
2016,17,IL,1,Adams                         ,ADAMS                         ,198
2016,17,IL,1,Adams                         ,ADAMS                         ,45
2016,17,IL,1,Adams                         ,ADAMS                         ,42
2016,17,IL,1,Adams                         ,ADAMS                         ,0
2016,17,IL,1,Adams                         ,ADAMS                         ,0
2016,17,IL,1,Adams                         ,ADAMS                         ,183
2016,17,IL,1,Adams                         ,ADAMS                         ,396
2016,17,IL,1,Adams                         ,ADAMS                         ,582
2016,17,IL,1,Adams                         ,ADAMS                         ,411
2016,17,IL,1,Adams                         ,ADAMS                         ,493
2016,17,IL,1,Adams                         ,ADAMS                         ,2260
2016,17,IL,1,Adams                         ,ADAMS                         ,3326
2016,17,IL,1,Adams                         ,ADAMS                         ,26
2016,17,IL,1,Adams                         ,ADAMS                         ,335
2016,17,IL,1,Adams                         ,ADAMS                         ,0
2016,17,IL,1,Adams                         ,ADAMS                         ,0
2016,17,IL,1,Adams                         ,ADAMS                         ,6
2016,17,IL,1,Adams                         ,ADAMS                         ,0
2016,17,IL,1,Adams                         ,ADAMS                         ,77
2016,17,IL,1,Adams                         ,ADAMS                         ,136
2016,17,IL,1,Adams                         ,ADAMS                         ,641
2016,17,IL,1,Adams                         ,ADAMS                         ,1298
2016,17,IL,1,Adams                         ,ADAMS                         ,90
2016,17,IL,1,Adams                         ,ADAMS                         ,3435
2016,17,IL,1,Adams                         ,ADAMS                         ,0
2016,17,IL,1,Adams                         ,ADAMS                         ,0
2016,17,IL,1,Adams                         ,ADAMS                         ,126
2016,17,IL,1,Adams                         ,ADAMS                         ,1793
2016,17,IL,1,Adams                         ,ADAMS                         ,201
2016,17,IL,1,Adams                         ,ADAMS                         ,821
2016,17,IL,1,Adams                         ,ADAMS                         ,2057
2016,17,IL,1,Adams                         ,ADAMS                         ,5108
2016,17,IL,1,Adams                         ,ADAMS                         ,27407
2016,17,IL,1,Adams                         ,ADAMS                         ,45401
2016,17,IL,1,Adams                         ,ADAMS                         ,21273
2016,17,IL,1,Adams                         ,ADAMS                         ,102
2016,17,IL,1,Adams                         ,ADAMS                         ,71
2016,17,IL,1,Adams                         ,ADAMS                         ,0
2016,17,IL,1,Adams                         ,ADAMS                         ,0
2016,17,IL,1,Adams                         ,ADAMS                         ,374
2016,17,IL,1,Adams                         ,ADAMS                         ,110
2016,17,IL,1,Adams                         ,ADAMS                         ,34
2016,17,IL,1,Adams                         ,ADAMS                         ,1279
2016,17,IL,1,Adams                         ,ADAMS                         ,384
2016,17,IL,1,Adams                         ,ADAMS                         ,387
2016,17,IL,1,Adams                         ,ADAMS                         ,1494
2016,17,IL,1,Adams                         ,ADAMS                         ,1120
2016,17,IL,1,Adams                         ,ADAMS                         ,856
2016,17,IL,1,Adams                         ,ADAMS                         ,0
2016,17,IL,1,Adams                         ,ADAMS                         ,40
2016,17,IL,1,Adams                         ,ADAMS                         ,81
2016,17,IL,1,Adams                         ,ADAMS                         ,636
2016,17,IL,1,Adams                         ,ADAMS                         ,1606
2016,17,IL,1,Adams                         ,ADAMS                         ,315
2016,17,IL,1,Adams                         ,ADAMS                         ,311
2016,17,IL,1,Adams                         ,ADAMS                         ,59
2016,17,IL,1,Adams                         ,ADAMS                         ,107
2016,17,IL,1,Adams                         ,ADAMS                         ,0
2016,17,IL,1,Adams                         ,ADAMS                         ,51
2016,17,IL,1,Adams                         ,ADAMS                         ,0
2016,17,IL,1,Adams                         ,ADAMS                         ,0
2016,17,IL,1,Adams                         ,ADAMS                         ,0
2016,17,IL,1,Adams                         ,ADAMS                         ,200
